name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Granular,granular.ag,https://granular.ag,https://jobs.sequoiacap.com/companies/granular-2-be0de7f4-123c-47f7-966a-9ccc96a45f8a,https://jobs.sequoiacap.com/companies/granular-2-be0de7f4-123c-47f7-966a-9ccc96a45f8a,https://www.sequoiacap.com/companies/granular-2-be0de7f4-123c-47f7-966a-9ccc96a45f8a/,https://www.linkedin.com/company/3609285,https://twitter.com/granularag,,https://facebook.com/granularagriculture,,,https://www.linkedin.com/company/3609285 | https://twitter.com/granularag | https://facebook.com/granularagriculture,,0,0,,,"Agriculture, Analytics, Cloud Computing, Farming, Logistics, SaaS, Software",,"Johnston, IA, USA, Ames, IA, USA, San Francisco, CA, USA, Ames, OK, USA",acquisition,69,,,2014,https://crunchbase.com/organization/granular,private,"Granular is a software and analytics platform that helps farmers operate more efficiently and make better business decisions. It powers the world’s most efficient farms. The company’s cloud software and analytics platform helps farmers become more efficient and make better business decisions and is backed by Silicon Valley investors Andreessen Horowitz, Google Ventures, and Khosla Ventures. It was founded in 2014 and is headquartered in San Francisco, California.",granular-2-be0de7f4-123c-47f7-966a-9ccc96a45f8a,96443
Greenlight Biosciences,greenlightbiosciences.com,https://greenlightbiosciences.com,https://jobs.sequoiacap.com/companies/greenlight-biosciences,https://jobs.sequoiacap.com/companies/greenlight-biosciences,https://www.sequoiacap.com/companies/greenlight-biosciences/,https://www.linkedin.com/company/greenlight-biosciences,https://twitter.com/greenlightbio1,,,,,https://www.linkedin.com/company/greenlight-biosciences | https://twitter.com/greenlightbio1,,0,0,,,"AgTech, Agriculture, Biotechnology, Life Science",,"Medford, MA, USA, Lexington, MA, USA, Medford, NJ, USA",other,142,,,2008,https://crunchbase.com/organization/greenlight-biosciences,public,GreenLight Biosciences is a biotechnology company that develops an RNA platform for agriculture and human health.,greenlight-biosciences,16296
Grokker,grokker.com,https://grokker.com,https://jobs.sequoiacap.com/companies/grokker,https://jobs.sequoiacap.com/companies/grokker,https://www.sequoiacap.com/companies/grokker/,https://www.linkedin.com/company/3048734,https://twitter.com/grokkerinc,,https://www.facebook.com/grokkerinc,instagram.com/grokkerinc,,https://www.linkedin.com/company/3048734 | https://twitter.com/grokkerinc | https://www.facebook.com/grokkerinc | instagram.com/grokkerinc,,0,0,,,"Fitness, Health Care, Internet, Social Media, Video",,"Stokes, San Jose, CA, USA, San Jose, CA, USA, United States",series_b,35,,,2012,https://crunchbase.com/organization/grokker-inc,private,"Grokker takes the work out of workplace wellness with an easy-to-implement, holistic, and cost-effective program. With over 3,700 exercise, mindfulness, nutrition, finance, and sleep videos from 5 to 50 minutes, more than 130 master experts to choose from, and a supportive community to connect employees across locations, Grokker’s patented program delivers results.",grokker,2744
Growth Book,growthbook.io,https://growthbook.io,https://jobs.sequoiacap.com/companies/growth-book,https://jobs.sequoiacap.com/companies/growth-book,https://www.sequoiacap.com/companies/growth-book/,https://www.linkedin.com/company/growth-book,https://twitter.com/growth_book,,,,,https://www.linkedin.com/company/growth-book | https://twitter.com/growth_book,,0,0,,,"A/B Testing, B2B, Developer Tools, Software, Technology, Information and Internet, Test & Measurement",,"Anaheim, CA, USA, Palo Alto, CA, USA",series_unknown,29,,,2020,https://crunchbase.com/organization/growth-book,private,"Growth Book is an open source feature flagging and A/B testing platform that helps companies make better data-driven product decisions. Our platform gives any company the power of a customized deployment and A/B testing solution like those used by Airbnb, Netflix, Uber, etc. without having to build it. Used in production by thousands of companies globally.",growth-book,80008
Guardant Health,guardanthealth.com,https://guardanthealth.com,https://jobs.sequoiacap.com/companies/guardant-health,https://jobs.sequoiacap.com/companies/guardant-health,https://www.sequoiacap.com/companies/guardant-health/,https://www.linkedin.com/company/guardant-health-india,https://twitter.com/guardanthealth,,https://www.facebook.com/guardanthealth,,,https://www.linkedin.com/company/guardant-health-india | https://twitter.com/guardanthealth | https://www.facebook.com/guardanthealth,,0,0,,,"Biotechnology, Health Care, Health Diagnostics, Medical, Oncology, Therapeutics",,"Redwood Shores, Redwood City, CA, USA, San Francisco, CA, USA, United States, Redwood City, CA, USA, Palo Alto, CA, USA, North America",ipo,1999,,,2012,https://crunchbase.com/organization/guardant-health,public,"Guardant Health is a precision oncology company that uses blood tests, data sets, and analytics to provide treatment to cancer patients.",guardant-health,447
HackerRank,hackerrank.com,https://hackerrank.com,https://jobs.sequoiacap.com/companies/hackerrank,https://jobs.sequoiacap.com/companies/hackerrank,https://www.sequoiacap.com/companies/hackerrank/,https://www.linkedin.com/company/435210,https://twitter.com/hackerrank,,https://www.facebook.com/interviewstreet,,,https://www.linkedin.com/company/435210 | https://twitter.com/hackerrank | https://www.facebook.com/interviewstreet,,0,0,,,"Employment, Recruiting, Service Industry, Skill Assessment",,"Bengaluru, Karnataka, India, Mountain View, CA, USA, Cupertino, CA, USA, United States, Indianapolis, IN, USA, London, UK",series_d,1654,,,2009,https://crunchbase.com/organization/hackerrank,private,HackerRank provides a platform that helps companies to evaluate technical skills and create opportunities. The company helps in hiring skilled developers by allowing tech recruiters and hiring managers to evaluate talent at every stage of the recruiting process.,hackerrank,5316
Headspace Health,ginger.io,https://ginger.io,https://jobs.sequoiacap.com/companies/headspace-health-2,https://jobs.sequoiacap.com/companies/headspace-health-2,https://www.sequoiacap.com/companies/headspace-health-2/,https://www.linkedin.com/company/2515007,https://twitter.com/carebyginger,,https://www.facebook.com/ginger.io/,instagram.com/carebyginger,,https://www.linkedin.com/company/2515007 | https://twitter.com/carebyginger | https://www.facebook.com/ginger.io/ | instagram.com/carebyginger,,0,0,,,"Health Care, Mobile Apps, Wellness, mHealth",,"San Francisco, CA, USA",series_e,210,,,2011,https://crunchbase.com/organization/ginger-io,private,"Ginger is a telemental health provider delivering evidence-based behavioral health coaching, therapy, and psychiatry from a smartphone. Ginger's on-demand system brings together behavioral health coaches, therapists, and psychiatrists, who work as a team to deliver personalized care, right through your smartphone. The app provides members with access to the support they need within seconds, 24/7, 365 days a year. Millions of people have access to Ginger through leading employers, health plans, and its network of partners.",headspace-health-2,77166
HealthifyMe,healthifyme.com,https://healthifyme.com,https://jobs.sequoiacap.com/companies/healthifyme,https://jobs.sequoiacap.com/companies/healthifyme,https://www.sequoiacap.com/companies/healthifyme/,https://www.linkedin.com/company/3002509,https://twitter.com/healthifyme,,https://facebook.com/healthifyme,,,https://www.linkedin.com/company/3002509 | https://twitter.com/healthifyme | https://facebook.com/healthifyme,,0,0,,,"Apps, Fitness, Health Care, Wellness and Fitness Services, mHealth",,"Kuala Lumpur, Malaysia, Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Singapore, Indira Nagar, Karnataka3, India",series_d,1318,,,2012,https://crunchbase.com/organization/healthifyme,private,"HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.  The application enables its users to track their calories, nutrition, and fitness activities; track their weight and determine if they are healthy; set healthy goals and work toward meeting them; share their data with experts; and get expert advice and suggestions on their lifestyles.  HealthifyMe was developed and launched by a team of doctors, nutritionists, and fitness trainers in 2012. It is based in Bangalore, India.",healthifyme,34782
HealthTap,healthtap.com,https://healthtap.com,https://jobs.sequoiacap.com/companies/healthtap,https://jobs.sequoiacap.com/companies/healthtap,https://www.sequoiacap.com/companies/healthtap/,https://www.linkedin.com/company/1140709,https://twitter.com/healthtap,,https://www.facebook.com/healthtap,instagram.com/healthtap,,https://www.linkedin.com/company/1140709 | https://twitter.com/healthtap | https://www.facebook.com/healthtap | instagram.com/healthtap,,0,0,,,"Health Care, Information Services, Internet, Medical, Primary and Urgent Care",,"Sunnyvale, CA, USA, Mountain View, CA, USA, Palo Alto, CA, USA",series_unknown,163,,,2010,https://crunchbase.com/organization/healthtap,private,"HealthTap is a virtual-first, affordable urgent and primary care clinic, providing top-quality physician care equitably nationwide to all Americans, with or without insurance.",healthtap,9346
HeartVista.ai,heartvista.ai,https://heartvista.ai,https://jobs.sequoiacap.com/companies/heartvista-ai,https://jobs.sequoiacap.com/companies/heartvista-ai,https://www.sequoiacap.com/companies/heartvista-ai/,https://www.linkedin.com/company/1117900,https://twitter.com/heartvista,,,,,https://www.linkedin.com/company/1117900 | https://twitter.com/heartvista,,0,0,,,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical Device, Software",,"Los Altos, CA, USA, Menlo Park, CA, USA, Palo Alto, CA, USA, Berlin, Germany",series_a,15,,,2012,https://crunchbase.com/organization/heartvista-ai,private,"HeartVista is a medical technology company that provides one-click diagnostic imaging. It brought in machine learning to make the scanning process faster, easier, and more consistent. Its platform leverages existing scanners and contains all of the MRI tools needed for a comprehensive cardiac examination, with just one click.",heartvista-ai,25280
Helium,helium.com,https://helium.com,https://jobs.sequoiacap.com/companies/helium,https://jobs.sequoiacap.com/companies/helium,https://www.sequoiacap.com/companies/helium/,https://www.linkedin.com/company/heliumnetwork,https://twitter.com/helium,,https://facebook.com/heliumsystems,instagram.com/join.helium,,https://www.linkedin.com/company/heliumnetwork | https://twitter.com/helium | https://facebook.com/heliumsystems | instagram.com/join.helium,,0,0,,,"Blockchain, Cryptocurrency, Internet of Things, Wireless",,"San Francisco, CA, USA",series_d,78,,,2013,https://crunchbase.com/organization/helium-systems-inc,private,"Helium is an Internet-of-Things developer platform for building the network and transferring IoT device data. The platform builds the peer-to-peer wireless network to simplify connecting anything to the Internet by rewarding anyone to become a network operator. It provides wireless coverage for low-power Internet of Things (IoT) devices and earns a new cryptocurrency, Helium, from your living room.  Helium tokens are earned by verifying network transactions, adding new blocks to the blockchain, and performing other tasks. The Proof-of-Coverage is a unique work algorithm that uses radio waves to validate that hotspots are providing legitimate wireless coverage.",helium,2935
